FatalityFalcon,Dee Jay,163072,United States,1224872
百事可乐不好喝丶,Marisa,163044,China,228433
SizoW,Luke,163001,France,1611411
BlockbusterJon,Ryu,162978,United States,590317
星月ヨル,Rashid,162971,Other,1488322
DWSGCM,Kimberly,162953,China,775686
DEDEDON,Rashid,162929,Japan,499053
halola,Zangief,162865,United Kingdom,2040872
どくだみ,JP,162848,Japan,2373424
BLK | Craime,Ken,162847,Chile,1754561
teLo,Chun-Li,162834,Jamaica,1230377
SLC TY,Dee Jay,162816,Japan,646953
scrubby Sim,Dhalsim,162798,Other,187380
huzi1234,Guile,162779,China,678175
Daaa3,Ken,162759,Japan,1459977
全全爸爸,Zangief,162729,Other,718609
ウラベ@セス待ち,JP,162717,Japan,693938
Shimul | BD,Chun-Li,162676,Bangladesh,700852
Chrisymandias,Zangief,162673,United States,1418310
bujogi,Marisa,162670,Austria,1235267
DJ BOSH,Dee Jay,162590,Japan,446739
Koglee,Ken,162527,Panama,1189970
HickzX,Kimberly,162515,Brazil,973318
MBR402,Luke,162491,Netherlands,777241
xave,Guile,162478,Australia,1085370
MDZ_jimmY,Ryu,162451,Germany,1135309
KKKCCC,Edmond Honda,162420,China,814554
Jump,Rashid,162419,United Arab Emirates,939354
アカゲラ,Guile,162406,Other,1597795
Legendary??????,Ken,162384,United States,1561540
alissonmetroid,Zangief,162316,Brazil,1143464
あっつい!,JP,162286,Japan,1225270
ADAD,Juri,162257,Other,866761
shoo_0909,Guile,162254,Japan,1286853
-------,JP,162195,China,405812
TTV/og_killakam,Ken,162173,Kiribati,910645
netalow,JP,162161,Japan,724434
DragonVonDoom,Ken,162155,United States,1366445
SHADES_BR,JP,162135,Brazil,593162
しゅくだ,Luke,162122,Japan,3444668
MaiDongGe,Marisa,162104,China,483323
おじやのお替りけっこう子,Dee Jay,162087,Japan,1253818
NFMS Baek,Cammy,162057,Chile,1008059
7083,Guile,162002,Japan,758397
ozee,Kimberly,161959,United States,1083947
やりこみでごわす,Edmond Honda,161958,Japan,1401576
lBoil3R,Cammy,161902,Other,1663185
ひこたか,Luke,161888,Japan,1417826
fhASSA,Marisa,161885,Germany,570946
101 Dalmatian,Guile,161858,Japan,1433601
EGO | hishow,Edmond Honda,161823,Japan,1796921
安全きんにく,Rashid,161797,Japan,1551137
Scythe,Guile,161764,United States,1291321
The_3spectro,A.K.I.,161740,Brazil,1618149
potengel16,Jamie,161719,Japan,2024257
backn,Marisa,161716,Japan,1326616
Nagai minoru,Ryu,161672,Japan,1023399
日照索隆,Zangief,161664,China,847875
onsns,Lily,161664,Japan,1929495
Picard,Blanka,161654,Brazil,1814187
taso_fgc,Ken,161634,United States,7610845
シゲダカゲキ,Ken,161579,Japan,1103302
Twitch　かふぇヰん,Dee Jay,161538,Japan,1522583
Celeron,Cammy,161527,United States,1764083
bloodredwalker,Guile,161521,Japan,1060692
トウカイテイオー,JP,161502,Japan,3056624
D A Z,Ken,161484,Spain,1781265
K4LL3PRO,Zangief,161460,Germany,247504
もあいさん,Edmond Honda,161433,Japan,643963
-卡爆-,Ken,161416,China,216712
詫びおじさん,Jamie,161410,Japan,907346
cola321,Cammy,161408,Other,1252470
Gerry_ColdHands,Marisa,161402,United States,1872059
ぬー/新ボタン配置練習中,Luke,161366,Japan,1703732
Askeladd,Ken,161325,China,1962507
Sleepy Sheepy,Dee Jay,161306,Netherlands,477947
aliensnashwaian,Guile,161283,Brazil,1797883
mouzeta,Guile,161245,Peru,1091315
sikitam,Cammy,161231,Japan,1314781
????,Rashid,161228,Japan,1658927
FlashMetroid,Chun-Li,161213,Dominican Republic,2663099
masuton,Ken,161204,Japan,1990805
Mariku,Juri,161200,Morocco,791722
Solidjin,Jamie,161185,France,1286377
I R Z,Dee Jay,161166,Dominican Republic,1997603
ODねこぱんち,Chun-Li,161162,Japan,6045451
PENBAA,Blanka,161140,Japan,766862
saburo2525,Ken,161076,Japan,1505098
ginji007,Kimberly,161074,Japan,1744279
bakudan,Ken,161072,Japan,1070008
hirodog_megane,Marisa,161043,Japan,1412053
Leebyyi,Rashid,161040,China,1031843
GubniPR,Ken,161012,South Korea,2674334
MexiPads,Ryu,160984,Mexico,468741
LiuMang,Marisa,160916,China,1549020
Zibub,Ken,160880,Monaco,1571541
DragonFace,Ken,160874,United Kingdom,311839
らおやむやむ☆ハイハイ謝謝♪,Marisa,160800,Japan,909140
ホワイトファング,Zangief,160789,Japan,1225756
OTL_XyP,Marisa,160771,Chile,1461262
おぺすだ,Dee Jay,160762,Japan,1372948
flow_jack,Ken,160741,Japan,1055753
Daweed,Juri,160740,Germany,1455227
Zackbozz,Chun-Li,160738,United States,1081381
ウエモト,Luke,160697,Japan,2182782
Somniac,Luke,160691,Australia,1141055
SASORI,Ryu,160689,Japan,1396767
S狗┐(´-｀)┌,JP,160685,China,265576
Cosco,Blanka,160617,South Korea,1289938
KINGおじいちゃん,Juri,160576,Japan,768309
ガラスちゃん,Marisa,160537,Japan,1374459
なぐらっち,Rashid,160531,Japan,1610655
haggenn,Marisa,160525,Brazil,1742007
極上‼めちゃモテ委員長,Edmond Honda,160472,Japan,986969
Mopuulapo,Ken,160437,Côte d'Ivoire,1050377
ああああ,Cammy,160400,Japan,2307730
FrLin,Zangief,160392,Other,1182537
HDG_BorisE,Luke,160387,Bolivia,1186700
HelloKittyRicki,Chun-Li,160380,Mexico,840506
どんぐり君,Juri,160372,Japan,1101940
Electribe,Kimberly,160349,Japan,569293
Evoll,Juri,160337,Brazil,1694628
RisoH,Luke,160336,Germany,976449
wawonn,JP,160321,Japan,981991
SEVEN_PISCES,Luke,160315,United States,1230870
ひらおうとつ,Chun-Li,160312,Japan,1365535
Lucas_rocha28,Kimberly,160282,Brazil,1350705
Nokawaii Nolife,Luke,160273,South Korea,663681
期待你的爱,Ken,160223,China,910980
Fuhajin-BE,Juri,160204,Belgium,1223897
Samoel,Juri,160202,Spain,2042002
happymanth,Rashid,160180,Thailand,2316610
Mizoguchi,Ryu,160136,United States,1545892
Ferny,Zangief,160106,United States,622605
tollbepa,Luke,160100,Other,656643
player_zero9,Manon,160063,Japan,1118484
Mr_Ken,Ken,160057,Brazil,1424913
ゆるハイカー,Ryu,160050,Japan,1813781
Hurricane,Guile,160040,Cameroon,3194407
泽哥好厉害,Jamie,159982,China,1693213
NADVET,JP,159972,Algeria,906562
